site,surber,taxa,linear_meas,Unit,dw,FFG
Burke,s1,Chironominae,1.22,mm,3.56E-05,CB
Charming,s1,Chironominae,2.06,mm,0.000148154,CB
Burke,s1,Chironominae,1.19,mm,3.33E-05,CB
Burke,s1,Chironominae,1.78,mm,9.96E-05,CB
One Horse Creek,s1,Chironominae,4.07,mm,0.000944642,CB
Burke,s1,Chironominae,3.24,mm,0.000507918,CB
Burke,s1,Chironominae,0.87,mm,1.42E-05,CB
Burke,s1,Chironominae,1.79,mm,0.000101092,CB
Burke,s1,Chironominae,1.62,mm,7.71E-05,CB
Burke,s1,Chironominae,2,mm,0.000136706,CB
Burke,s1,Chironominae,2.16,mm,0.000168547,CB
Lankey,s1,Chironominae,1.24,mm,3.72E-05,CB
Burke,s1,Chironominae,2.13,mm,0.000162254,CB
Lankey,s1,Chironominae,1.39,mm,5.08E-05,CB
Charming,s1,Chironominae,1.6,mm,7.45E-05,CB
Charming,s1,Chironominae,1.41,mm,5.28E-05,CB
Charming,s1,Chironominae,1.93,mm,0.000124077,CB
Charming,s1,Chironominae,1.9,mm,0.0001189,CB
Charming,s1,Chironominae,1.85,mm,0.000110579,CB
Charming,s1,Chironominae,1.85,mm,0.000110579,CB
Charming,s1,Chironominae,1.87,mm,0.000113862,CB
Charming,s1,Chironominae,1.53,mm,6.60E-05,CB
Charming,s1,Chironominae,1.78,mm,9.96E-05,CB
Charming,s1,Chironominae,1.97,mm,0.000131199,CB
Charming,s1,Chironominae,2.17,mm,0.000170678,CB
Charming,s1,Chironominae,2,mm,0.000136706,CB
Charming,s1,Chironominae,1.89,mm,0.000117205,CB
Charming,s1,Chironominae,1.87,mm,0.000113862,CB
Charming,s1,Chironominae,2.2,mm,0.000177174,CB
Charming,s1,Chironominae,1.44,mm,5.59E-05,CB
Burke,s1,Chironominae,2.31,mm,0.000202324,CB
Charming,s1,Chironominae,2.34,mm,0.000209553,CB
Burke,s1,Chironominae,3.31,mm,0.00053833,CB
Charming,s1,Chironominae,2.21,mm,0.000179374,CB
Charming,s1,Chironominae,2.2,mm,0.000177174,CB
Charming,s1,Chironominae,2.22,mm,0.00018159,CB
Burke,s1,Chironominae,2.52,mm,0.000256363,CB
Charming,s1,Chironominae,1.54,mm,6.71E-05,CB
Burke,s1,Chironominae,2.46,mm,0.000240095,CB
Burke,s1,Chironominae,1.17,mm,3.18E-05,CB
Coal,s1,Chironominae,2.39,mm,0.00022196,CB
Burke,s1,Chironominae,1.66,mm,8.23E-05,CB
Burke,s1,Chironominae,2.62,mm,0.000284994,CB
Burke,s1,Chironominae,1.85,mm,0.000110579,CB
Burke,s1,Chironominae,2.67,mm,0.000300035,CB
Burke,s1,Chironominae,1.88,mm,0.000115526,CB
Burke,s1,Chironominae,2.43,mm,0.000232212,CB
Burke,s1,Chironominae,1.65,mm,8.10E-05,CB
Burke,s1,Chironominae,2.28,mm,0.000195255,CB
Burke,s1,Chironominae,2.74,mm,0.000321921,CB
Burke,s1,Chironominae,2.64,mm,0.000290951,CB
Burke,s1,Chironominae,2.48,mm,0.000245443,CB
Burke,s1,Chironominae,2.36,mm,0.000214461,CB
Burke,s1,Chironominae,2.55,mm,0.000264751,CB
Burke,s1,Chironominae,2.16,mm,0.000168547,CB
Burke,s1,Chironominae,2.46,mm,0.000240095,CB
Burke,s1,Chironominae,2.01,mm,0.000138573,CB
Burke,s1,Chironominae,1.64,mm,7.97E-05,CB
Burke,s1,Chironominae,1.6,mm,7.45E-05,CB
Burke,s1,Chironominae,1.42,mm,5.38E-05,CB
Burke,s1,Chironominae,1.96,mm,0.000129395,CB
Burke,s1,Chironominae,1.74,mm,9.36E-05,CB
Burnet Tributary,s1,Chironominae,4.96,mm,0.001617828,CB
Burke,s1,Chironominae,1.21,mm,3.48E-05,CB
Burke,s1,Chironominae,1.23,mm,3.64E-05,CB
Lankey,s1,Chironominae,1.71,mm,8.93E-05,CB
Burke,s1,Chironominae,1.33,mm,4.51E-05,CB
Burke,s1,Chironominae,1.64,mm,7.97E-05,CB
Burke,s1,Chironominae,1.16,mm,3.11E-05,CB
Burke,s1,Chironominae,1.62,mm,7.71E-05,CB
Burke,s1,Chironominae,1.34,mm,4.60E-05,CB
Burke,s1,Chironominae,1.41,mm,5.28E-05,CB
Burke,s1,Chironominae,2.18,mm,0.000172826,CB
Burnet Tributary,s1,Chironominae,3.65,mm,0.000702391,CB
Burke,s1,Chironominae,1.79,mm,0.000101092,CB
Burke,s1,Chironominae,1.96,mm,0.000129395,CB
Burnet Tributary,s1,Chironominae,2.88,mm,0.000368662,CB
Lankey,s1,Chironominae,0.83,mm,1.25E-05,CB
Burnet Tributary,s1,Chironominae,3.8,mm,0.000783726,CB
Sullivan East,s1,Chironominae,1.17,mm,3.18E-05,CB
Burke,s1,Chironominae,1.7,mm,8.79E-05,CB
Lankey,s1,Chironominae,1.04,mm,2.31E-05,CB
Charming,s1,Chironominae,1.42,mm,5.38E-05,CB
Lankey,s1,Coloburiscus,10.12,mm,0.007943458,FF
One Horse Creek,s1,Coloburiscus,7.68,mm,0.004018426,FF
One Horse Creek,s1,Coloburiscus,9.08,mm,0.006076952,FF
One Horse Creek,s1,Coloburiscus,7.35,mm,0.003605317,FF
Lankey,s1,Coloburiscus,2.57,mm,0.000268998,FF
Lankey,s1,Coloburiscus,1.72,mm,9.98E-05,FF
One Horse Creek,s1,Coloburiscus,3.73,mm,0.000675048,FF
Lankey,s1,Coloburiscus,10.48,mm,0.008659765,FF
One Horse Creek,s1,Coloburiscus,6.98,mm,0.003173486,FF
One Horse Creek,s1,Coloburiscus,6.49,mm,0.002651296,FF
Lankey,s1,Coloburiscus,1.06,mm,3.02E-05,FF
Lankey,s1,Coloburiscus,1.78,mm,0.00010858,FF
One Horse Creek,s1,Coloburiscus,7.18,mm,0.003402837,FF
One Horse Creek,s1,Coloburiscus,7.82,mm,0.004201791,FF
One Horse Creek,s1,Coloburiscus,7.73,mm,0.004083355,FF
Kiwi,s1,Coloburiscus,1.25,mm,4.54E-05,FF
Kiwi,s1,Coloburiscus,1.47,mm,6.77E-05,FF
One Horse Creek,s1,Coloburiscus,7,mm,0.003195994,FF
Lankey,s1,Coloburiscus,1.67,mm,9.28E-05,FF
Lankey,s1,Coloburiscus,1.39,mm,5.89E-05,FF
Lankey,s1,Coloburiscus,1.53,mm,7.47E-05,FF
Lankey,s1,Coloburiscus,1.19,mm,4.02E-05,FF
Lankey,s1,Coloburiscus,1.16,mm,3.77E-05,FF
One Horse Creek,s1,Coloburiscus,7.49,mm,0.003777321,FF
One Horse Creek,s1,Coloburiscus,5.71,mm,0.001932435,FF
Lankey,s1,Coloburiscus,1.41,mm,6.11E-05,FF
Lankey,s1,Coloburiscus,1.23,mm,4.36E-05,FF
One Horse Creek,s1,Coloburiscus,6.41,mm,0.002571302,FF
Lankey,s1,Coloburiscus,2.34,mm,0.000213391,FF
Kiwi,s1,Coloburiscus,1.53,mm,7.47E-05,FF
One Horse Creek,s1,Coloburiscus,1,mm,2.61E-05,FF
One Horse Creek,s1,Coloburiscus,1.07,mm,3.09E-05,FF
Lankey,s1,Coloburiscus,1.95,mm,0.000136019,FF
Lankey,s1,Coloburiscus,1.61,mm,8.47E-05,FF
One Horse Creek,s1,Coloburiscus,5.34,mm,0.001637724,FF
Lankey,s1,Coloburiscus,1.3,mm,5.00E-05,FF
One Horse Creek,s1,Coloburiscus,8.5,mm,0.005162719,FF
One Horse Creek,s1,Coloburiscus,6.54,mm,0.002702034,FF
One Horse Creek,s1,Coloburiscus,1.05,mm,2.95E-05,FF
One Horse Creek,s1,Coloburiscus,2.08,mm,0.000159526,FF
Lankey,s1,Coloburiscus,1.64,mm,8.87E-05,FF
Lankey,s1,Coloburiscus,1.19,mm,4.02E-05,FF
Lankey,s1,Coloburiscus,1.21,mm,4.18E-05,FF
Lankey,s1,Coloburiscus,1.08,mm,3.16E-05,FF
Lankey,s1,Coloburiscus,0.69,mm,1.05E-05,FF
One Horse Creek,s1,Coloburiscus,0.95,mm,2.30E-05,FF
Italian,s1,Coloburiscus,1.09,mm,3.23E-05,FF
Lankey,s1,Coloburiscus,2.47,mm,0.000243879,FF
One Horse Creek,s1,Coloburiscus,6.99,mm,0.003184728,FF
One Horse Creek,s1,Coloburiscus,4.44,mm,0.001038125,FF
Lankey,s1,Coloburiscus,1.37,mm,5.69E-05,FF
Lankey,s1,Coloburiscus,1.3,mm,5.00E-05,FF
Lankey,s1,Coloburiscus,0.94,mm,2.24E-05,FF
One Horse Creek,s1,Coloburiscus,1.36,mm,5.59E-05,FF
Lankey,s1,Coloburiscus,1.48,mm,6.88E-05,FF
One Horse Creek,s1,Coloburiscus,1.36,mm,5.59E-05,FF
Lankey,s1,Coloburiscus,0.99,mm,2.55E-05,FF
Italian,s1,Coloburiscus,1.57,mm,7.96E-05,FF
One Horse Creek,s1,Coloburiscus,3.98,mm,0.000792364,FF
Lankey,s1,Coloburiscus,1.2,mm,4.10E-05,FF
Murray,s1,Coloburiscus,0.7,mm,1.08E-05,FF
Italian,s1,Coloburiscus,1.85,mm,0.000119434,FF
One Horse Creek,s1,Coloburiscus,1.32,mm,5.19E-05,FF
Lankey,s1,Coloburiscus,1.48,mm,6.88E-05,FF
Lankey,s1,Coloburiscus,1.62,mm,8.60E-05,FF
One Horse Creek,s1,Coloburiscus,6.86,mm,0.003040425,FF
Lankey,s1,Coloburiscus,1.34,mm,5.38E-05,FF
One Horse Creek,s1,Coloburiscus,1.06,mm,3.02E-05,FF
One Horse Creek,s1,Coloburiscus,0.92,mm,2.13E-05,FF
One Horse Creek,s1,Coloburiscus,1.21,mm,4.18E-05,FF
One Horse Creek,s1,Coloburiscus,2.31,mm,0.000206698,FF
One Horse Creek,s1,Coloburiscus,4.68,mm,0.001182282,FF
One Horse Creek,s1,Coloburiscus,3.47,mm,0.000564713,FF
Lankey,s1,Coloburiscus,0.98,mm,2.49E-05,FF
One Horse Creek,s1,Coloburiscus,3.18,mm,0.000455207,FF
One Horse Creek,s1,Coloburiscus,5.25,mm,0.001570389,FF
One Horse Creek,s1,Coloburiscus,0.82,mm,1.60E-05,FF
Lankey,s1,Coloburiscus,0.84,mm,1.70E-05,FF
Lankey,s1,Coloburiscus,1.79,mm,0.000110093,FF
Lankey,s1,Coloburiscus,1.35,mm,5.48E-05,FF
Lankey,s1,Coloburiscus,0.94,mm,2.24E-05,FF
One Horse Creek,s1,Coloburiscus,2.96,mm,0.000381333,FF
One Horse Creek,s1,Coloburiscus,1.29,mm,4.90E-05,FF
One Horse Creek,s1,Coloburiscus,7.29,mm,0.003533058,FF
One Horse Creek,s1,Coloburiscus,3.75,mm,0.000684023,FF
One Horse Creek,s1,Coloburiscus,3.5,mm,0.000576849,FF
Lankey,s1,Coloburiscus,1.09,mm,3.23E-05,FF
One Horse Creek,s1,Coloburiscus,3.84,mm,0.00072529,FF
Kiwi,s1,Coloburiscus,1.81,mm,0.000113157,FF
One Horse Creek,s1,Coloburiscus,6.41,mm,0.002571302,FF
Lankey,s1,Coloburiscus,1.38,mm,5.79E-05,FF
Chasm,s1,Coloburiscus,0.95,mm,2.30E-05,FF
One Horse Creek,s1,Coloburiscus,4.75,mm,0.001226442,FF
One Horse Creek,s1,Coloburiscus,1.36,mm,5.59E-05,FF
One Horse Creek,s1,Coloburiscus,1.2,mm,4.10E-05,FF
Lankey,s1,Coloburiscus,1.84,mm,0.000117846,FF
One Horse Creek,s1,Coloburiscus,1.18,mm,3.93E-05,FF
One Horse Creek,s1,Coloburiscus,3.47,mm,0.000564713,FF
One Horse Creek,s1,Coloburiscus,3.56,mm,0.000601583,FF
Burke,s1,Coloburiscus,0.96,mm,2.36E-05,FF
One Horse Creek,s1,Coloburiscus,3.38,mm,0.000529222,FF
One Horse Creek,s1,Coloburiscus,3.87,mm,0.000739367,FF
One Horse Creek,s1,Coloburiscus,3.86,mm,0.000734657,FF
One Horse Creek,s1,Coloburiscus,1.15,mm,3.69E-05,FF
One Horse Creek,s1,Coloburiscus,1.17,mm,3.85E-05,FF
Charming,s1,Coloburiscus,1.06,mm,3.02E-05,FF
Lankey,s1,Coloburiscus,1.18,mm,3.93E-05,FF
One Horse Creek,s1,Coloburiscus,2.48,mm,0.000246326,FF
One Horse Creek,s1,Coloburiscus,3.17,mm,0.000451679,FF
Burke,s1,Coloburiscus,0.7,mm,1.08E-05,FF
One Horse Creek,s1,Coloburiscus,3.3,mm,0.000498819,FF
One Horse Creek,s1,Coloburiscus,5.65,mm,0.001882667,FF
Murray,s1,Coloburiscus,1.07,mm,3.09E-05,FF
Lankey,s1,Coloburiscus,2.02,mm,0.000148399,FF
Lankey,s1,Coloburiscus,1.01,mm,2.68E-05,FF
One Horse Creek,s1,Coloburiscus,0.97,mm,2.42E-05,FF
Lankey,s1,Coloburiscus,1.32,mm,5.19E-05,FF
One Horse Creek,s1,Coloburiscus,2.87,mm,0.000353331,FF
One Horse Creek,s1,Coloburiscus,2.81,mm,0.000335365,FF
One Horse Creek,s1,Coloburiscus,3.24,mm,0.000476716,FF
Lankey,s1,Coloburiscus,0.88,mm,1.91E-05,FF
Lankey,s1,Coloburiscus,1.2,mm,4.10E-05,FF
Lankey,s1,Coloburiscus,1.31,mm,5.09E-05,FF
Lankey,s1,Coloburiscus,1.07,mm,3.09E-05,FF
Italian,s1,Coloburiscus,9.41,mm,0.006637127,FF
Lankey,s1,Coloburiscus,1.09,mm,3.23E-05,FF
One Horse Creek,s1,Coloburiscus,5.25,mm,0.001570389,FF
Burke,s1,Coloburiscus,1.17,mm,3.85E-05,FF
Burke,s1,Coloburiscus,0.97,mm,2.42E-05,FF
One Horse Creek,s1,Coloburiscus,4.93,mm,0.001344453,FF
Italian,s1,Coloburiscus,9.78,mm,0.007300469,FF
Lankey,s1,Coloburiscus,1.14,mm,3.61E-05,FF
Lankey,s1,Coloburiscus,1.52,mm,7.35E-05,FF
Lankey,s1,Coloburiscus,1.31,mm,5.09E-05,FF
Kiwi,s1,Coloburiscus,1.51,mm,7.23E-05,FF
Chasm,s1,Coloburiscus,1.16,mm,3.77E-05,FF
Italian,s1,Coloburiscus,7.99,mm,0.004431026,FF
Lankey,s1,Coloburiscus,1.37,mm,5.69E-05,FF
One Horse Creek,s1,Coloburiscus,1.18,mm,3.93E-05,FF
Lankey,s1,Coloburiscus,1.53,mm,7.47E-05,FF
One Horse Creek,s1,Coloburiscus,3.23,mm,0.00047309,FF
Burke,s1,Coloburiscus,1.05,mm,2.95E-05,FF
Italian,s1,Coloburiscus,10.4,mm,0.008497401,FF
One Horse Creek,s1,Coloburiscus,1.38,mm,5.79E-05,FF
Lankey,s1,Coloburiscus,1.64,mm,8.87E-05,FF
One Horse Creek,s1,Coloburiscus,3.65,mm,0.000639848,FF
Lankey,s1,Coloburiscus,1.13,mm,3.53E-05,FF
Chasm,s1,Coloburiscus,5.39,mm,0.001675861,FF
Kiwi,s1,Coloburiscus,3.55,mm,0.000597417,FF
Burke,s1,Copepoda,1.23,mm,1.60E-05,CB
Burke,s1,Copepoda,0.69,mm,4.31E-06,CB
Burke,s1,Copepoda,1.03,mm,1.07E-05,CB
Burke,s1,Copepoda,0.66,mm,3.89E-06,CB
One Horse Creek,s1,Costachorema,3.88,mm,0.000111096,P
One Horse Creek,s1,Costachorema,5.72,mm,0.000263197,P
One Horse Creek,s1,Costachorema,1.63,mm,1.62E-05,P
One Horse Creek,s1,Costachorema,5.53,mm,0.000244163,P
One Horse Creek,s1,Costachorema,2.62,mm,4.64E-05,P
Lankey,s1,Cristaperla,1.8,mm,5.11E-05,CB
Lankey,s1,Cristaperla,2.18,mm,8.26E-05,CB
Lankey,s1,Cristaperla,1.83,mm,5.33E-05,CB
Lankey,s1,Cristaperla,2.27,mm,9.14E-05,CB
Lankey,s1,Cristaperla,2.21,mm,8.55E-05,CB
Murray,s1,Cristaperla,1.93,mm,6.09E-05,CB
Lankey,s1,Cristaperla,2.37,mm,0.000101868,CB
Lankey,s1,Cristaperla,1.55,mm,3.52E-05,CB
Chasm,s1,Cristaperla,1.39,mm,2.68E-05,CB
Lankey,s1,Deleatidium,1.37,mm,1.21E-05,CB
Lankey,s1,Deleatidium,1.7,mm,2.33E-05,CB
Lankey,s1,Deleatidium,3.63,mm,0.00023675,CB
Lankey,s1,Deleatidium,2.48,mm,7.39E-05,CB
One Horse Creek,s1,Deleatidium,5.96,mm,0.001077111,CB
Lankey,s1,Deleatidium,1.17,mm,7.44E-06,CB
Burnett,s1,Deleatidium,3.94,mm,0.000304113,CB
Burnett,s1,Deleatidium,2.34,mm,6.19E-05,CB
Kiwi,s1,Deleatidium,1.25,mm,9.11E-06,CB
Lankey,s1,Deleatidium,3.48,mm,0.000208109,CB
Burnett,s1,Deleatidium,4.39,mm,0.0004232,CB
Lankey,s1,Deleatidium,1.52,mm,1.66E-05,CB
Lankey,s1,Deleatidium,2.23,mm,5.34E-05,CB
Burnett,s1,Deleatidium,2.62,mm,8.74E-05,CB
Lankey,s1,Deleatidium,4.91,mm,0.000595793,CB
Burnett,s1,Deleatidium,3.35,mm,0.000185255,CB
One Horse Creek,s1,Deleatidium,7,mm,0.00176073,CB
Burnett,s1,Deleatidium,1.2,mm,8.04E-06,CB
Lankey,s1,Deleatidium,2.61,mm,8.64E-05,CB
Italian,s1,Deleatidium,5.35,mm,0.000774427,CB
Italian,s1,Deleatidium,3.21,mm,0.0001626,CB
Lankey,s1,Deleatidium,2.15,mm,4.78E-05,CB
Lankey,s1,Deleatidium,1.34,mm,1.13E-05,CB
One Horse Creek,s1,Deleatidium,7.14,mm,0.001870555,CB
Kiwi,s1,Deleatidium,3.8,mm,0.000272285,CB
Italian,s1,Deleatidium,6.73,mm,0.001561334,CB
Burnett,s1,Deleatidium,2.02,mm,3.95E-05,CB
Burnett,s1,Deleatidium,6.28,mm,0.001263751,CB
Italian,s1,Deleatidium,7.61,mm,0.002272828,CB
Italian,s1,Deleatidium,4.31,mm,0.000400075,CB
Kiwi,s1,Deleatidium,4.61,mm,0.000491399,CB
Lankey,s1,Deleatidium,2.99,mm,0.000130891,CB
Lankey,s1,Deleatidium,1.18,mm,7.64E-06,CB
Kiwi,s1,Deleatidium,1.46,mm,1.46E-05,CB
Lankey,s1,Deleatidium,4.03,mm,0.000325841,CB
Italian,s1,Deleatidium,7.35,mm,0.002043792,CB
Kiwi,s1,Deleatidium,1.58,mm,1.86E-05,CB
Kiwi,s1,Deleatidium,1.21,mm,8.25E-06,CB
Burnett,s1,Deleatidium,2.46,mm,7.21E-05,CB
Burnett,s1,Deleatidium,2.48,mm,7.39E-05,CB
Lankey,s1,Deleatidium,3.26,mm,0.000170464,CB
Lankey,s1,Deleatidium,1.7,mm,2.33E-05,CB
Lankey,s1,Deleatidium,1.22,mm,8.46E-06,CB
Lankey,s1,Deleatidium,0.93,mm,3.69E-06,CB
Lankey,s1,Deleatidium,5.59,mm,0.000885549,CB
Lankey,s1,Deleatidium,3.21,mm,0.0001626,CB
Burnett,s1,Deleatidium,1.71,mm,2.37E-05,CB
Lankey,s1,Deleatidium,2.73,mm,9.91E-05,CB
Lankey,s1,Deleatidium,1.15,mm,7.06E-06,CB
Italian,s1,Deleatidium,5.6,mm,0.000890398,CB
Italian,s1,Deleatidium,6.44,mm,0.001364729,CB
Italian,s1,Deleatidium,5.67,mm,0.000924845,CB
Kiwi,s1,Deleatidium,1.39,mm,1.26E-05,CB
Burnett,s1,Deleatidium,2.36,mm,6.35E-05,CB
Lankey,s1,Deleatidium,2.12,mm,4.58E-05,CB
Lankey,s1,Deleatidium,2.19,mm,5.06E-05,CB
Burnett,s1,Deleatidium,5.38,mm,0.000787773,CB
Lankey,s1,Deleatidium,2.85,mm,0.000113051,CB
Lankey,s1,Deleatidium,2.03,mm,4.01E-05,CB
Lankey,s1,Deleatidium,1.06,mm,5.51E-06,CB
Lankey,s1,Deleatidium,1.61,mm,1.97E-05,CB
Burnett,s1,Deleatidium,1.44,mm,1.40E-05,CB
Lankey,s1,Deleatidium,0.87,mm,3.01E-06,CB
Burnett,s1,Deleatidium,1.56,mm,1.79E-05,CB
Kiwi,s1,Deleatidium,2.63,mm,8.84E-05,CB
Italian,s1,Deleatidium,3.6,mm,0.000230822,CB
Lankey,s1,Deleatidium,1.89,mm,3.22E-05,CB
Lankey,s1,Deleatidium,1.49,mm,1.56E-05,CB
One Horse Creek,s1,Deleatidium,4.46,mm,0.000444159,CB
One Horse Creek,s1,Deleatidium,7.45,mm,0.002129949,CB
Lankey,s1,Deleatidium,1.06,mm,5.51E-06,CB
Burnett,s1,Deleatidium,4.34,mm,0.000408644,CB
Lankey,s1,Deleatidium,1.31,mm,1.05E-05,CB
Lankey,s1,Deleatidium,1.45,mm,1.43E-05,CB
Lankey,s1,Deleatidium,1.98,mm,3.71E-05,CB
Lankey,s1,Deleatidium,2.11,mm,4.51E-05,CB
Lankey,s1,Deleatidium,4.81,mm,0.000559487,CB
Lankey,s1,Deleatidium,2.03,mm,4.01E-05,CB
Lankey,s1,Deleatidium,0.98,mm,4.33E-06,CB
Kiwi,s1,Deleatidium,4.98,mm,0.000622128,CB
Lankey,s1,Deleatidium,1.34,mm,1.13E-05,CB
Lankey,s1,Deleatidium,1.4,mm,1.29E-05,CB
Kiwi,s1,Deleatidium,1.21,mm,8.25E-06,CB
Lankey,s1,Deleatidium,1.15,mm,7.06E-06,CB
Lankey,s1,Deleatidium,1.31,mm,1.05E-05,CB
Lankey,s1,Deleatidium,1.62,mm,2.01E-05,CB
Lankey,s1,Deleatidium,1.23,mm,8.67E-06,CB
Lankey,s1,Deleatidium,2.72,mm,9.80E-05,CB
Lankey,s1,Deleatidium,1.13,mm,6.69E-06,CB
Lankey,s1,Deleatidium,1.02,mm,4.90E-06,CB
Lankey,s1,Deleatidium,1.27,mm,9.56E-06,CB
Burnett,s1,Deleatidium,5.57,mm,0.000875903,CB
Lankey,s1,Deleatidium,1.75,mm,2.55E-05,CB
Lankey,s1,Deleatidium,1.65,mm,2.13E-05,CB
Lankey,s1,Deleatidium,2.59,mm,8.44E-05,CB
Lankey,s1,Deleatidium,2.16,mm,4.85E-05,CB
Lankey,s1,Deleatidium,4.28,mm,0.000391627,CB
Lankey,s1,Deleatidium,1.29,mm,1.00E-05,CB
Murray,s1,Deleatidium,3.9,mm,0.000294777,CB
Murray,s1,Deleatidium,3.9,mm,0.000294777,CB
Lankey,s1,Deleatidium,2.8,mm,0.000107099,CB
Lankey,s1,Deleatidium,2.42,mm,6.86E-05,CB
Kiwi,s1,Deleatidium,3.34,mm,0.000183571,CB
Burnett,s1,Deleatidium,1.58,mm,1.86E-05,CB
Italian,s1,Deleatidium,4.75,mm,0.000538435,CB
Lankey,s1,Deleatidium,2.99,mm,0.000130891,CB
Lankey,s1,Deleatidium,3.4,mm,0.000193834,CB
One Horse Creek,s1,Deleatidium,5.7,mm,0.000939878,CB
Lankey,s1,Deleatidium,4.12,mm,0.000348589,CB
Kiwi,s1,Deleatidium,3.76,mm,0.000263622,CB
One Horse Creek,s1,Deleatidium,7.22,mm,0.001935335,CB
Burnett,s1,Deleatidium,2.8,mm,0.000107099,CB
Lankey,s1,Deleatidium,1.64,mm,2.09E-05,CB
Burnett,s1,Deleatidium,4.81,mm,0.000559487,CB
Italian,s1,Deleatidium,3.35,mm,0.000185255,CB
Italian,s1,Deleatidium,4.22,mm,0.000375092,CB
Lankey,s1,Deleatidium,4.13,mm,0.000351181,CB
Lankey,s1,Deleatidium,4.14,mm,0.000353786,CB
Burnett,s1,Deleatidium,2.3,mm,5.87E-05,CB
Murray,s1,Deleatidium,3.9,mm,0.000294777,CB
Kiwi,s1,Deleatidium,1.96,mm,3.60E-05,CB
Burnett,s1,Deleatidium,2.58,mm,8.34E-05,CB
Burnett,s1,Deleatidium,2.59,mm,8.44E-05,CB
Italian,s1,Deleatidium,4.3,mm,0.000397245,CB
Italian,s1,Deleatidium,3.78,mm,0.00026793,CB
Lankey,s1,Deleatidium,1.09,mm,6.00E-06,CB
Lankey,s1,Deleatidium,1.35,mm,1.15E-05,CB
Lankey,s1,Deleatidium,1.16,mm,7.25E-06,CB
Italian,s1,Deleatidium,5.33,mm,0.000765615,CB
Lankey,s1,Deleatidium,3.34,mm,0.000183571,CB
Kiwi,s1,Deleatidium,3.2,mm,0.000161058,CB
Lankey,s1,Deleatidium,2.91,mm,0.000120482,CB
Kiwi,s1,Deleatidium,3.64,mm,0.000238749,CB
Kiwi,s1,Deleatidium,4.24,mm,0.00038055,CB
One Horse Creek,s1,Deleatidium,6.43,mm,0.001358264,CB
Kiwi,s1,Deleatidium,3.54,mm,0.000219268,CB
Lankey,s1,Deleatidium,1.52,mm,1.66E-05,CB
One Horse Creek,s1,Deleatidium,4.76,mm,0.000541906,CB
One Horse Creek,s1,Deleatidium,6.89,mm,0.001677546,CB
Italian,s1,Deleatidium,3.14,mm,0.000152007,CB
Kiwi,s1,Deleatidium,1.79,mm,2.73E-05,CB
Kiwi,s1,Deleatidium,1.71,mm,2.37E-05,CB
Kiwi,s1,Deleatidium,1.75,mm,2.55E-05,CB
Kiwi,s1,Deleatidium,1.4,mm,1.29E-05,CB
Kiwi,s1,Deleatidium,1.32,mm,1.08E-05,CB
Kiwi,s1,Deleatidium,1.47,mm,1.50E-05,CB
Kiwi,s1,Deleatidium,1.58,mm,1.86E-05,CB
Lankey,s1,Deleatidium,1.02,mm,4.90E-06,CB
Kiwi,s1,Deleatidium,5.34,mm,0.000770013,CB
Lankey,s1,Deleatidium,4.71,mm,0.0005247,CB
Lankey,s1,Deleatidium,1.07,mm,5.67E-06,CB
Charming,s1,Deleatidium,1.08,mm,5.83E-06,CB
Lankey,s1,Deleatidium,1.01,mm,4.75E-06,CB
Lankey,s1,Deleatidium,4.27,mm,0.000388837,CB
Lankey,s1,Deleatidium,1.05,mm,5.35E-06,CB
Lankey,s1,Deleatidium,1.54,mm,1.72E-05,CB
Burnett,s1,Deleatidium,1.63,mm,2.05E-05,CB
Burnett,s1,Deleatidium,2.37,mm,6.43E-05,CB
Italian,s1,Deleatidium,4.04,mm,0.000328317,CB
Italian,s1,Deleatidium,4.1,mm,0.000343445,CB
Murray,s1,Deleatidium,3.9,mm,0.000294777,CB
One Horse Creek,s1,Deleatidium,5.08,mm,0.000661093,CB
One Horse Creek,s1,Deleatidium,4.76,mm,0.000541906,CB
Burnett,s1,Deleatidium,2.65,mm,9.05E-05,CB
Lankey,s1,Deleatidium,1.46,mm,1.46E-05,CB
Lankey,s1,Deleatidium,1.18,mm,7.64E-06,CB
Kiwi,s1,Deleatidium,1.56,mm,1.79E-05,CB
Lankey,s1,Deleatidium,2.52,mm,7.76E-05,CB
Lankey,s1,Deleatidium,1.72,mm,2.42E-05,CB
Lankey,s1,Deleatidium,1.96,mm,3.60E-05,CB
Lankey,s1,Deleatidium,1.61,mm,1.97E-05,CB
Kiwi,s1,Deleatidium,1.13,mm,6.69E-06,CB
Kiwi,s1,Deleatidium,1.61,mm,1.97E-05,CB
Kiwi,s1,Deleatidium,1.29,mm,1.00E-05,CB
Kiwi,s1,Deleatidium,1.86,mm,3.07E-05,CB
Lankey,s1,Deleatidium,0.99,mm,4.47E-06,CB
Lankey,s1,Deleatidium,1.01,mm,4.75E-06,CB
Kiwi,s1,Deleatidium,4.95,mm,0.000610748,CB
Kiwi,s1,Deleatidium,5.37,mm,0.000783307,CB
Kiwi,s1,Deleatidium,5.53,mm,0.000856825,CB
Charming,s1,Deleatidium,0.83,mm,2.61E-06,CB
Lankey,s1,Deleatidium,1.49,mm,1.56E-05,CB
Charming,s1,Deleatidium,1.86,mm,3.07E-05,CB
Lankey,s1,Deleatidium,3.65,mm,0.000240758,CB
One Horse Creek,s1,Deleatidium,2.99,mm,0.000130891,CB
